"Date","Primary_Bird","Video_Num","Subject","Behavior","Modifiers","Vid_occurrences","Vid_duration","Vid_visible","Day_visible","Day_occurrences","Day_duration","Rate_per_min_vid","Rate_per_min_day","Percent_time_visible_vid","Percent_time_visible_day"
2025-05-23,"C","3","Other crow #1","Feed","Auto-|Unknown|None",1,NA,62.4,806.291,26,NA,0.961538461538462,1.93478533184669,NA,NA
2025-05-23,"C","3","Other crow #1","Foraging","",4,55.68,62.4,806.291,40,661.877,NA,NA,89.2307692307692,82.0890968645315
2025-05-23,"C","4","Other crow #1","Brief flight","",2,2.64,97.9,806.291,3,6,NA,NA,2.69662921348315,0.74414820455642
2025-05-23,"C","4","Other crow #1","Feed","Auto-|Successful|None",3,NA,97.9,806.291,30,NA,1.83861082737487,2.23244461366926,NA,NA
2025-05-23,"C","4","Other crow #1","Feed","Auto-|Unsuccessful|None",3,NA,97.9,806.291,3,NA,1.83861082737487,0.223244461366926,NA,NA
2025-05-23,"C","4","Other crow #1","Foraging","",2,63.12,97.9,806.291,40,661.877,NA,NA,64.4739530132789,82.0890968645315
2025-05-23,"C","4","Other crow #1","Resting","",1,32.14,97.9,806.291,2,65.335,NA,NA,32.829417773238,8.10315382411561
2025-05-23,"C","5","No focal subject","Unclear video","",8,21.435,NA,NA,55,283.369,NA,NA,NA,NA
2025-05-23,"C","5","Broken beak","Foraging","",2,6.8,6.8,1059.548,33,996.588,NA,NA,100,94.0578435332802
2025-05-23,"C","5","Other crow #1","Feed","Auto-|Unknown|None",2,NA,10.92,806.291,26,NA,10.989010989011,1.93478533184669,NA,NA
2025-05-23,"C","5","Other crow #1","Foraging","",2,10.92,10.92,806.291,40,661.877,NA,NA,100,82.0890968645315
2025-05-23,"C","5","Other crow #2","Feed","Auto-|Unknown|None",9,NA,68.718,87.278,9,NA,7.85820309089322,6.18712619445908,NA,NA
2025-05-23,"C","5","Other crow #2","Feed","Auto-|Successful|None",1,NA,68.718,87.278,1,NA,0.873133676765913,0.687458466051009,NA,NA
2025-05-23,"C","5","Other crow #2","Foraging","",5,68.718,68.718,87.278,6,87.278,NA,NA,100,100
2025-05-23,"C","6","Other crow #1","Brief flight","",1,3.36,186.715,806.291,3,6,NA,NA,1.7995340492194,0.74414820455642
2025-05-23,"C","6","Other crow #1","Alert","",1,9.12,186.715,806.291,7,56.279,NA,NA,4.88444956216694,6.97998613403846
2025-05-23,"C","6","Other crow #1","Feed","Auto-|Successful|None",4,NA,186.715,806.291,30,NA,1.28538146372814,2.23244461366926,NA,NA
2025-05-23,"C","6","Other crow #1","Feed","Auto-|Unknown|None",2,NA,186.715,806.291,26,NA,0.642690731864071,1.93478533184669,NA,NA
2025-05-23,"C","6","Other crow #1","Foraging","",2,141.04,186.715,806.291,40,661.877,NA,NA,75.5375840184238,82.0890968645315
2025-05-23,"C","6","Other crow #1","Resting","",1,33.195,186.715,806.291,2,65.335,NA,NA,17.7784323701899,8.10315382411561
2025-10-24,"BB","1","No focal subject","Close proximity","Other crow #1|Broken beak",1,26.119,NA,NA,1,26.119,NA,NA,NA,NA
2025-10-24,"BB","1","No focal subject","Close proximity","Mutual|Mutual",2,3.88,NA,NA,2,3.88,NA,NA,NA,NA
2025-10-24,"BB","1","No focal subject","Unclear video","",8,89.435,NA,NA,15,126.714,NA,NA,NA,NA
2025-10-24,"BB","1","Broken beak","Alert","",1,0.88,115.519,296.757,1,0.88,NA,NA,0.761779447536769,0.296538919048245
2025-10-24,"BB","1","Broken beak","Vocal","",2,NA,115.519,296.757,2,NA,1.03879015573196,0.404371253247607,NA,NA
2025-10-24,"BB","1","Broken beak","Feed","Auto-|Unknown|None",16,NA,115.519,296.757,32,NA,8.31032124585566,6.46994005196171,NA,NA
2025-10-24,"BB","1","Broken beak","Feed","Auto-|Successful|None",4,NA,115.519,296.757,12,NA,2.07758031146391,2.42622751948564,NA,NA
2025-10-24,"BB","1","Broken beak","Feed","Auto-|Unsuccessful|None",5,NA,115.519,296.757,29,NA,2.59697538932989,5.8633831720903,NA,NA
2025-10-24,"BB","1","Broken beak","Foraging","",7,88.519,115.519,296.757,13,269.757,NA,NA,76.627221496031,90.9016468019288
2025-10-24,"BB","1","Broken beak","Resting","",1,26.12,115.519,296.757,1,26.12,NA,NA,22.6109990564323,8.8018142790229
2025-10-24,"BB","1","Other crow #1","Feed","Auto-|Successful|None",2,NA,30.001,41,2,NA,3.99986667111096,2.92682926829268,NA,NA
2025-10-24,"BB","1","Other crow #1","Feed","Auto-|Unknown|None",4,NA,30.001,41,4,NA,7.99973334222193,5.85365853658537,NA,NA
2025-10-24,"BB","1","Other crow #1","Foraging","",3,30.001,30.001,41,6,41,NA,NA,100,100
2025-10-24,"BB","2","No focal subject","Unclear video","",1,7.304,NA,NA,15,126.714,NA,NA,NA,NA
2025-10-24,"BB","2","Broken beak","Foraging","",1,54.199,54.199,296.757,13,269.757,NA,NA,100,90.9016468019288
2025-10-24,"BB","3","No focal subject","Within 5m","Mutual|Mutual",1,8.6,NA,NA,1,8.6,NA,NA,NA,NA
2025-10-24,"BB","3","No focal subject","Unclear video","",6,29.975,NA,NA,15,126.714,NA,NA,NA,NA
2025-10-24,"BB","3","Broken beak","Feed","Auto-|Unknown|None",16,NA,127.039,296.757,32,NA,7.55673454608427,6.46994005196171,NA,NA
2025-10-24,"BB","3","Broken beak","Feed","Auto-|Unsuccessful|None",24,NA,127.039,296.757,29,NA,11.3351018191264,5.8633831720903,NA,NA
2025-10-24,"BB","3","Broken beak","Feed","Auto-|Successful|None",8,NA,127.039,296.757,12,NA,3.77836727304214,2.42622751948564,NA,NA
2025-10-24,"BB","3","Broken beak","Foraging","",5,127.039,127.039,296.757,13,269.757,NA,NA,100,90.9016468019288
2025-10-24,"BB","3","Other crow #1","Foraging","",3,10.999,10.999,41,6,41,NA,NA,100,100
2025-07-24,"BB","1","No focal subject","Close proximity","Mutual|Mutual",7,158.76,NA,NA,8,169.88,NA,NA,NA,NA
2025-07-24,"BB","1","No focal subject","Close proximity","Other crow #2|Broken beak",1,14.88,NA,NA,1,14.88,NA,NA,NA,NA
2025-07-24,"BB","1","No focal subject","Close proximity","Other crow #1|Broken beak",1,21.799,NA,NA,4,151.839,NA,NA,NA,NA
2025-07-24,"BB","1","No focal subject","Close proximity","Broken beak|Other crow #1",1,9.16,NA,NA,1,9.16,NA,NA,NA,NA
2025-07-24,"BB","1","No focal subject","Within 5m","Mutual|Mutual",8,1058.921,NA,NA,10,1336.481,NA,NA,NA,NA
2025-07-24,"BB","1","No focal subject","Within 5m","Broken beak|Other crow #1",1,501.08,NA,NA,1,501.08,NA,NA,NA,NA
2025-07-24,"BB","1","No focal subject","Unclear video","",54,188.4,NA,NA,72,233.719,NA,NA,NA,NA
2025-07-24,"BB","1","Broken beak","Preen","Auto-|None",4,40.48,2610.475,3321.363,5,50.72,NA,NA,1.55067564332162,1.52708391103291
2025-07-24,"BB","1","Broken beak","Alert","",13,88.68,2610.475,3321.363,16,111.88,NA,NA,3.39708290636762,3.3684966081696
2025-07-24,"BB","1","Broken beak","Feed","Auto-|Successful|None",39,NA,2610.475,3321.363,69,NA,0.896388588283741,1.24647622075636,NA,NA
2025-07-24,"BB","1","Broken beak","Feed","Auto-|Unknown|None",56,NA,2610.475,3321.363,85,NA,1.28712207548435,1.53551418498972,NA,NA
2025-07-24,"BB","1","Broken beak","Feed","Auto-|Unsuccessful|None",75,NA,2610.475,3321.363,125,NA,1.72382420823796,2.25810909557311,NA,NA
2025-07-24,"BB","1","Broken beak","Foraging","",79,1856.195,2610.475,3321.363,101,2479.044,NA,NA,71.1056416935615,74.639357396346
2025-07-24,"BB","1","Broken beak","Resting","",7,625.12,2610.475,3321.363,9,679.719,NA,NA,23.9465997567493,20.4650620844515
2025-07-24,"BB","1","Other crow #1","Feed","Auto-|Successful|None",14,NA,479.2,616.838,16,NA,1.75292153589316,1.55632435096411,NA,NA
2025-07-24,"BB","1","Other crow #1","Feed","Auto-|Unknown|None",20,NA,479.2,616.838,23,NA,2.50417362270451,2.23721625451091,NA,NA
2025-07-24,"BB","1","Other crow #1","Foraging","",24,479.2,479.2,616.838,35,594.918,NA,NA,100,96.4463927319653
2025-07-24,"BB","1","Other crow #2","Feed","Auto-|Unknown|None",2,NA,27.44,27.44,2,NA,4.3731778425656,4.3731778425656,NA,NA
2025-07-24,"BB","1","Other crow #2","Foraging","",3,27.44,27.44,27.44,3,27.44,NA,NA,100,100
2025-07-24,"BB","2","No focal subject","Close proximity","Other crow #1|Broken beak",3,130.04,NA,NA,4,151.839,NA,NA,NA,NA
2025-07-24,"BB","2","No focal subject","Close proximity","Mutual|Mutual",1,11.12,NA,NA,8,169.88,NA,NA,NA,NA
2025-07-24,"BB","2","No focal subject","Within 5m","Mutual|Mutual",2,277.56,NA,NA,10,1336.481,NA,NA,NA,NA
2025-07-24,"BB","2","No focal subject","Unclear video","",18,45.319,NA,NA,72,233.719,NA,NA,NA,NA
2025-07-24,"BB","2","Broken beak","Preen","Auto-|None",1,10.24,710.888,3321.363,5,50.72,NA,NA,1.44045194179674,1.52708391103291
2025-07-24,"BB","2","Broken beak","Alert","",3,23.2,710.888,3321.363,16,111.88,NA,NA,3.26352393063324,3.3684966081696
2025-07-24,"BB","2","Broken beak","Feed","Auto-|Unsuccessful|None",50,NA,710.888,3321.363,125,NA,4.22007404823263,2.25810909557311,NA,NA
2025-07-24,"BB","2","Broken beak","Feed","Auto-|Successful|None",30,NA,710.888,3321.363,69,NA,2.53204442893958,1.24647622075636,NA,NA
2025-07-24,"BB","2","Broken beak","Feed","Auto-|Unknown|None",29,NA,710.888,3321.363,85,NA,2.44764294797493,1.53551418498972,NA,NA
2025-07-24,"BB","2","Broken beak","Foraging","",22,622.849,710.888,3321.363,101,2479.044,NA,NA,87.6156300289216,74.639357396346
2025-07-24,"BB","2","Broken beak","Resting","",2,54.599,710.888,3321.363,9,679.719,NA,NA,7.68039409864845,20.4650620844515
2025-07-24,"BB","2","Broken beak","Open mouth","",1,NA,710.888,3321.363,1,NA,0.0844014809646527,0.0180648727645849,NA,NA
2025-07-24,"BB","2","Other crow #1","Preen","Auto-|None",1,1.68,137.638,616.838,1,1.68,NA,NA,1.22059315014749,0.272356761418719
2025-07-24,"BB","2","Other crow #1","Feed","Auto-|Unsuccessful|None",2,NA,137.638,616.838,2,NA,0.871852250105349,0.194540543870514,NA,NA
2025-07-24,"BB","2","Other crow #1","Feed","Auto-|Unknown|None",3,NA,137.638,616.838,23,NA,1.30777837515802,2.23721625451091,NA,NA
2025-07-24,"BB","2","Other crow #1","Feed","Auto-|Successful|None",2,NA,137.638,616.838,16,NA,0.871852250105349,1.55632435096411,NA,NA
2025-07-24,"BB","2","Other crow #1","Foraging","",11,115.718,137.638,616.838,35,594.918,NA,NA,84.0741655647423,96.4463927319653
2025-07-24,"BB","2","Other crow #1","Resting","",1,20.24,137.638,616.838,1,20.24,NA,NA,14.7052412851102,3.281250506616
2025-09-25,"BB","1","No focal subject","Close proximity","Other crow #1|Broken beak",8,26.998,NA,NA,8,26.998,NA,NA,NA,NA
2025-09-25,"BB","1","No focal subject","Close proximity","Mutual|Mutual",2,4.92,NA,NA,9,32,NA,NA,NA,NA
2025-09-25,"BB","1","No focal subject","Close proximity","Broken beak|Other crow #2",1,8.8,NA,NA,1,8.8,NA,NA,NA,NA
2025-09-25,"BB","1","No focal subject","Close proximity","Broken beak|Other crow #1",2,69.32,NA,NA,2,69.32,NA,NA,NA,NA
2025-09-25,"BB","1","No focal subject","Unclear video","",22,103.036,NA,NA,97,279.264,NA,NA,NA,NA
2025-09-25,"BB","1","Broken beak","Feed","Auto-|Unknown|None",21,NA,727.098,1584.403,80,NA,1.73291633314904,3.02953225915376,NA,NA
2025-09-25,"BB","1","Broken beak","Feed","Auto-|Successful|None",53,NA,727.098,1584.403,130,NA,4.37355074556662,4.92298992112487,NA,NA
2025-09-25,"BB","1","Broken beak","Feed","Auto-|Unsuccessful|None",186,NA,727.098,1584.403,375,NA,15.3486875221772,14.2009324647833,NA,NA
2025-09-25,"BB","1","Broken beak","Foraging","",23,727.098,727.098,1584.403,100,1581.723,NA,NA,100,99.8308511155306
2025-09-25,"BB","1","Other crow #1","Feed","Auto-|Unsuccessful|None",3,NA,104.799,131.878,16,NA,1.71757364096986,7.27945525409848,NA,NA
2025-09-25,"BB","1","Other crow #1","Feed","Auto-|Successful|None",2,NA,104.799,131.878,2,NA,1.1450490939799,0.909931906762311,NA,NA
2025-09-25,"BB","1","Other crow #1","Foraging","",11,104.799,104.799,131.878,16,128.918,NA,NA,100,97.755501296653
2025-09-25,"BB","1","Other crow #2","Feed","Auto-|Unsuccessful|None",1,NA,8.8,8.8,1,NA,6.81818181818182,6.81818181818182,NA,NA
2025-09-25,"BB","1","Other crow #2","Foraging","",1,8.8,8.8,8.8,1,8.8,NA,NA,100,100
2025-09-25,"BB","2","No focal subject","Close proximity","Mutual|Mutual",7,27.08,NA,NA,9,32,NA,NA,NA,NA
2025-09-25,"BB","2","No focal subject","Unclear video","",57,99.676,NA,NA,97,279.264,NA,NA,NA,NA
2025-09-25,"BB","2","Broken beak","Feed","Auto-|Unsuccessful|None",186,NA,519.626,1584.403,375,NA,21.4769853702471,14.2009324647833,NA,NA
2025-09-25,"BB","2","Broken beak","Feed","Auto-|Successful|None",39,NA,519.626,1584.403,130,NA,4.50323886795503,4.92298992112487,NA,NA
2025-09-25,"BB","2","Broken beak","Feed","Auto-|Unknown|None",36,NA,519.626,1584.403,80,NA,4.15683587811233,3.02953225915376,NA,NA
2025-09-25,"BB","2","Broken beak","Foraging","",58,519.626,519.626,1584.403,100,1581.723,NA,NA,100,99.8308511155306
2025-09-25,"BB","2","Other crow #1","Preen","Auto-|None",3,2.96,27.079,131.878,3,2.96,NA,NA,10.9309797259869,2.24449870334703
2025-09-25,"BB","2","Other crow #1","Feed","Auto-|Unsuccessful|None",13,NA,27.079,131.878,16,NA,28.804608737398,7.27945525409848,NA,NA
2025-09-25,"BB","2","Other crow #1","Feed","Auto-|Unknown|None",1,NA,27.079,131.878,1,NA,2.215739133646,0.454965953381155,NA,NA
2025-09-25,"BB","2","Other crow #1","Foraging","",5,24.119,27.079,131.878,16,128.918,NA,NA,89.0690202740131,97.755501296653
2025-09-25,"BB","3","No focal subject","Unclear video","",18,76.552,NA,NA,97,279.264,NA,NA,NA,NA
2025-09-25,"BB","3","Broken beak","Alert","",1,2.68,337.679,1584.403,1,2.68,NA,NA,0.793653143962165,0.169148884469418
2025-09-25,"BB","3","Broken beak","Feed","Auto-|Unknown|None",23,NA,337.679,1584.403,80,NA,4.08672141293951,3.02953225915376,NA,NA
2025-09-25,"BB","3","Broken beak","Feed","Auto-|Successful|None",38,NA,337.679,1584.403,130,NA,6.75197450833484,4.92298992112487,NA,NA
2025-09-25,"BB","3","Broken beak","Feed","Auto-|Unsuccessful|None",3,NA,337.679,1584.403,375,NA,0.533050619079066,14.2009324647833,NA,NA
2025-09-25,"BB","3","Broken beak","Foraging","",19,334.999,337.679,1584.403,100,1581.723,NA,NA,99.2063468560378,99.8308511155306
2025-10-27,"C","1","No focal subject","Unclear video","",3,23.5,NA,NA,3,23.5,NA,NA,NA,NA
2025-10-27,"C","1","Other crow #1","Preen","Auto-|None",1,1.64,44.24,44.24,1,1.64,NA,NA,3.70705244122966,3.70705244122966
2025-10-27,"C","1","Other crow #1","Foraging","",4,42.6,44.24,44.24,4,42.6,NA,NA,96.2929475587704,96.2929475587704
2025-06-27,"C","1","No focal subject","Unclear video","",16,71.196,NA,NA,17,72.856,NA,NA,NA,NA
2025-06-27,"C","1","Other crow #1","Alert","",4,20.557,866.708,943.748,5,30.277,NA,NA,2.37184841953691,3.20816573915918
2025-06-27,"C","1","Other crow #1","Foraging","",9,149.314,866.708,943.748,12,165.194,NA,NA,17.2277168319665,17.5040370946481
2025-06-27,"C","1","Other crow #1","Resting","",12,696.837,866.708,943.748,14,748.277,NA,NA,80.4004347484966,79.2877971661927
2025-06-27,"C","2","No focal subject","Unclear video","",1,1.66,NA,NA,17,72.856,NA,NA,NA,NA
2025-06-27,"C","2","Other crow #1","Alert","",1,9.72,77.04,943.748,5,30.277,NA,NA,12.6168224299065,3.20816573915918
2025-06-27,"C","2","Other crow #1","Vocal","",3,NA,77.04,943.748,3,NA,2.33644859813084,0.190728881014847,NA,NA
2025-06-27,"C","2","Other crow #1","Foraging","",3,15.88,77.04,943.748,12,165.194,NA,NA,20.6126687435099,17.5040370946481
2025-06-27,"C","2","Other crow #1","Resting","",2,51.44,77.04,943.748,14,748.277,NA,NA,66.7705088265836,79.2877971661927
2025-08-27,"C","1","No focal subject","Unclear video","",11,68.55,NA,NA,26,104.109,NA,NA,NA,NA
2025-08-27,"C","1","Other crow #1","Preen","Auto-|None",1,5.32,668.719,1635.89,3,14.36,NA,NA,0.795550896564925,0.877809632677014
2025-08-27,"C","1","Other crow #1","Alert","",9,19.88,668.719,1635.89,12,30.92,NA,NA,2.97284808716367,1.89010263526276
2025-08-27,"C","1","Other crow #1","Feed","Auto-|Successful|None",23,NA,668.719,1635.89,74,NA,2.06364706251804,2.71411891997628,NA,NA
2025-08-27,"C","1","Other crow #1","Feed","Auto-|Unknown|None",28,NA,668.719,1635.89,75,NA,2.51226598915239,2.75079620267866,NA,NA
2025-08-27,"C","1","Other crow #1","Feed","Auto-|Unsuccessful|None",7,NA,668.719,1635.89,9,NA,0.628066497288099,0.33009554432144,NA,NA
2025-08-27,"C","1","Other crow #1","Foraging","",16,643.519,668.719,1635.89,36,1590.61,NA,NA,96.2316010162714,97.2320877320602
2025-08-27,"C","2","No focal subject","Unclear video","",3,4.96,NA,NA,26,104.109,NA,NA,NA,NA
2025-08-27,"C","2","Other crow #1","Feed","Auto-|Unknown|None",7,NA,61.771,1635.89,75,NA,6.799307118227,2.75079620267866,NA,NA
2025-08-27,"C","2","Other crow #1","Foraging","",4,61.771,61.771,1635.89,36,1590.61,NA,NA,100,97.2320877320602
2025-08-27,"C","3","No focal subject","Unclear video","",12,30.599,NA,NA,26,104.109,NA,NA,NA,NA
2025-08-27,"C","3","Other crow #1","Preen","Auto-|None",2,9.04,905.4,1635.89,3,14.36,NA,NA,0.998453722111774,0.877809632677014
2025-08-27,"C","3","Other crow #1","Alert","",3,11.04,905.4,1635.89,12,30.92,NA,NA,1.21935056328694,1.89010263526276
2025-08-27,"C","3","Other crow #1","Feed","Auto-|Unknown|None",40,NA,905.4,1635.89,75,NA,2.65076209410205,2.75079620267866,NA,NA
2025-08-27,"C","3","Other crow #1","Feed","Auto-|Unsuccessful|None",2,NA,905.4,1635.89,9,NA,0.132538104705103,0.33009554432144,NA,NA
2025-08-27,"C","3","Other crow #1","Feed","Auto-|Successful|None",51,NA,905.4,1635.89,74,NA,3.37972166998012,2.71411891997628,NA,NA
2025-08-27,"C","3","Other crow #1","Foraging","",16,885.32,905.4,1635.89,36,1590.61,NA,NA,97.7821957146013,97.2320877320602
2025-08-28,"BB","1","No focal subject","Within 5m","Other crow #1|Broken beak",1,78.52,NA,NA,1,78.52,NA,NA,NA,NA
2025-08-28,"BB","1","No focal subject","Unclear video","",7,13.16,NA,NA,12,28.638,NA,NA,NA,NA
2025-08-28,"BB","1","Broken beak","Feed","Auto-|Unknown|None",37,NA,443.6,673.4,40,NA,5.00450856627592,3.56400356400356,NA,NA
2025-08-28,"BB","1","Broken beak","Feed","Auto-|Successful|None",14,NA,443.6,673.4,17,NA,1.89359783588819,1.51470151470151,NA,NA
2025-08-28,"BB","1","Broken beak","Feed","Auto-|Unsuccessful|None",3,NA,443.6,673.4,12,NA,0.405770964833183,1.06920106920107,NA,NA
2025-08-28,"BB","1","Broken beak","Foraging","",7,443.6,443.6,673.4,12,673.4,NA,NA,100,100
2025-08-28,"BB","1","Other crow #1","Feed","Auto-|Unknown|None",13,NA,210.46,210.46,13,NA,3.70616744274446,3.70616744274446,NA,NA
2025-08-28,"BB","1","Other crow #1","Feed","Auto-|Successful|None",9,NA,210.46,210.46,9,NA,2.56580822959232,2.56580822959232,NA,NA
2025-08-28,"BB","1","Other crow #1","Foraging","",12,210.46,210.46,210.46,12,210.46,NA,NA,100,100
2025-08-28,"BB","2","No focal subject","Unclear video","",5,15.478,NA,NA,12,28.638,NA,NA,NA,NA
2025-08-28,"BB","2","Broken beak","Feed","Auto-|Unsuccessful|None",9,NA,229.8,673.4,12,NA,2.34986945169713,1.06920106920107,NA,NA
2025-08-28,"BB","2","Broken beak","Feed","Auto-|Unknown|None",3,NA,229.8,673.4,40,NA,0.783289817232376,3.56400356400356,NA,NA
2025-08-28,"BB","2","Broken beak","Feed","Auto-|Successful|None",3,NA,229.8,673.4,17,NA,0.783289817232376,1.51470151470151,NA,NA
2025-08-28,"BB","2","Broken beak","Foraging","",5,229.8,229.8,673.4,12,673.4,NA,NA,100,100
2025-07-29,"C","1","No focal subject","Within 5m","Broken beak|Other crow #1",1,36.36,NA,NA,1,36.36,NA,NA,NA,NA
2025-07-29,"C","1","No focal subject","Unclear video","",11,28.559,NA,NA,11,28.559,NA,NA,NA,NA
2025-07-29,"C","1","Broken beak","Preen","Auto-|None",1,2.2,69.759,69.759,1,2.2,NA,NA,3.15371493284021,3.15371493284021
2025-07-29,"C","1","Broken beak","Feed","Auto-|Unknown|None",4,NA,69.759,69.759,4,NA,3.44041629037114,3.44041629037114,NA,NA
2025-07-29,"C","1","Broken beak","Foraging","",8,67.559,69.759,69.759,8,67.559,NA,NA,96.8462850671598,96.8462850671598
2025-07-29,"C","1","Other crow #1","Preen","Auto-|None",3,31.479,577.918,577.918,3,31.479,NA,NA,5.44696652466267,5.44696652466267
2025-07-29,"C","1","Other crow #1","Alert","",4,13.759,577.918,577.918,4,13.759,NA,NA,2.38078758578207,2.38078758578207
2025-07-29,"C","1","Other crow #1","Feed","Auto-|Unsuccessful|None",12,NA,577.918,577.918,12,NA,1.24585148758128,1.24585148758128,NA,NA
2025-07-29,"C","1","Other crow #1","Feed","Auto-|Successful|None",13,NA,577.918,577.918,13,NA,1.34967244487972,1.34967244487972,NA,NA
2025-07-29,"C","1","Other crow #1","Feed","Auto-|Unknown|None",10,NA,577.918,577.918,10,NA,1.0382095729844,1.0382095729844,NA,NA
2025-07-29,"C","1","Other crow #1","Foraging","",21,532.68,577.918,577.918,21,532.68,NA,NA,92.1722458895553,92.1722458895553
2025-08-29,"C","1","No focal subject","Within 5m","Broken beak|Other crow #1",1,55.12,NA,NA,1,55.12,NA,NA,NA,NA
2025-08-29,"C","1","No focal subject","Unclear video","",7,19.831,NA,NA,37,106.012,NA,NA,NA,NA
2025-08-29,"C","1","Broken beak","Feed","Auto-|Unknown|None",2,NA,58.48,852.837,36,NA,2.05198358413133,2.532723134667,NA,NA
2025-08-29,"C","1","Broken beak","Foraging","",4,58.48,58.48,852.837,38,660.438,NA,NA,100,77.4401204450557
2025-08-29,"C","1","Other crow #1","Preen","Auto-|None",1,7.68,198.079,1087.796,12,174.52,NA,NA,3.87724089883329,16.0434493232187
2025-08-29,"C","1","Other crow #1","Alert","",12,32.119,198.079,1087.796,16,43.879,NA,NA,16.2152474517743,4.03375265215169
2025-08-29,"C","1","Other crow #1","Feed","Auto-|Successful|None",1,NA,198.079,1087.796,15,NA,0.302909445221351,0.827361012542793,NA,NA
2025-08-29,"C","1","Other crow #1","Feed","Auto-|Unknown|None",1,NA,198.079,1087.796,19,NA,0.302909445221351,1.04799061588754,NA,NA
2025-08-29,"C","1","Other crow #1","Feed","Auto-|Unsuccessful|None",1,NA,198.079,1087.796,2,NA,0.302909445221351,0.110314801672372,NA,NA
2025-08-29,"C","1","Other crow #1","Foraging","",14,158.28,198.079,1087.796,56,805.157,NA,NA,79.9075116493924,74.017278975102
2025-08-29,"C","1","Other crow #2","Feed","Auto-|Unknown|None",1,NA,33.88,34.28,1,NA,1.77095631641086,1.75029171528588,NA,NA
2025-08-29,"C","1","Other crow #2","Foraging","",3,33.88,33.88,34.28,4,34.28,NA,NA,100,100
2025-08-29,"C","2","No focal subject","Within 5m","Mutual|Mutual",7,121.077,NA,NA,10,263.716,NA,NA,NA,NA
2025-08-29,"C","2","No focal subject","Unclear video","",10,52.2,NA,NA,37,106.012,NA,NA,NA,NA
2025-08-29,"C","2","Broken beak","Alert","",1,1.2,63.8,852.837,1,1.2,NA,NA,1.88087774294671,0.140706840814833
2025-08-29,"C","2","Broken beak","Feed","Auto-|Successful|None",1,NA,63.8,852.837,17,NA,0.940438871473354,1.19600814692608,NA,NA
2025-08-29,"C","2","Broken beak","Feed","Auto-|Unknown|None",2,NA,63.8,852.837,36,NA,1.88087774294671,2.532723134667,NA,NA
2025-08-29,"C","2","Broken beak","Feed","Auto-|Unsuccessful|None",1,NA,63.8,852.837,3,NA,0.940438871473354,0.21106026122225,NA,NA
2025-08-29,"C","2","Broken beak","Foraging","",8,62.6,63.8,852.837,38,660.438,NA,NA,98.1191222570533,77.4401204450557
2025-08-29,"C","2","Other crow #1","Feed","Auto-|Unknown|None",3,NA,61.4,1087.796,19,NA,2.93159609120521,1.04799061588754,NA,NA
2025-08-29,"C","2","Other crow #1","Feed","Auto-|Successful|None",1,NA,61.4,1087.796,15,NA,0.977198697068404,0.827361012542793,NA,NA
2025-08-29,"C","2","Other crow #1","Foraging","",11,61.4,61.4,1087.796,56,805.157,NA,NA,100,74.017278975102
2025-08-29,"C","3","No focal subject","Within 5m","Mutual|Mutual",3,142.639,NA,NA,10,263.716,NA,NA,NA,NA
2025-08-29,"C","3","No focal subject","Within 5m","Other crow #1|Broken beak",1,21.84,NA,NA,2,43.8,NA,NA,NA,NA
2025-08-29,"C","3","No focal subject","Unclear video","",2,14.111,NA,NA,37,106.012,NA,NA,NA,NA
2025-08-29,"C","3","Broken beak","Feed","Auto-|Successful|None",12,NA,237.68,852.837,17,NA,3.02928306967351,1.19600814692608,NA,NA
2025-08-29,"C","3","Broken beak","Feed","Auto-|Unknown|None",12,NA,237.68,852.837,36,NA,3.02928306967351,2.532723134667,NA,NA
2025-08-29,"C","3","Broken beak","Foraging","",4,237.68,237.68,852.837,38,660.438,NA,NA,100,77.4401204450557
2025-08-29,"C","3","Other crow #1","Preen","Auto-|None",1,8.72,239.8,1087.796,12,174.52,NA,NA,3.63636363636364,16.0434493232187
2025-08-29,"C","3","Other crow #1","Feed","Auto-|Unknown|None",8,NA,239.8,1087.796,19,NA,2.00166805671393,1.04799061588754,NA,NA
2025-08-29,"C","3","Other crow #1","Feed","Auto-|Successful|None",9,NA,239.8,1087.796,15,NA,2.25187656380317,0.827361012542793,NA,NA
2025-08-29,"C","3","Other crow #1","Foraging","",3,231.08,239.8,1087.796,56,805.157,NA,NA,96.3636363636364,74.017278975102
2025-08-29,"C","4","No focal subject","Close proximity","Other crow #1|Broken beak",1,191.039,NA,NA,1,191.039,NA,NA,NA,NA
2025-08-29,"C","4","No focal subject","Close proximity","Mutual|Mutual",2,26.64,NA,NA,2,26.64,NA,NA,NA,NA
2025-08-29,"C","4","No focal subject","Within 5m","Other crow #1|Broken beak",1,21.96,NA,NA,2,43.8,NA,NA,NA,NA
2025-08-29,"C","4","No focal subject","Unclear video","",5,15.03,NA,NA,37,106.012,NA,NA,NA,NA
2025-08-29,"C","4","Broken beak","Preen","Auto-|None",2,24.72,279.599,852.837,2,24.72,NA,NA,8.84123333774441,2.89856092078557
2025-08-29,"C","4","Broken beak","Feed","Auto-|Unknown|None",2,NA,279.599,852.837,36,NA,0.429186084356525,2.532723134667,NA,NA
2025-08-29,"C","4","Broken beak","Feed","Auto-|Unsuccessful|None",2,NA,279.599,852.837,3,NA,0.429186084356525,0.21106026122225,NA,NA
